feature_0,feature_0_type,feature_0_mean,feature_0_std,feature_1,feature_1_type,feature_1_mean,feature_1_std,feature_2,feature_2_type,feature_2_mean,feature_2_std,feature_3,feature_3_type,feature_3_mean,feature_3_std,feature_4,feature_4_type,feature_4_mean,feature_4_std,feature_5,feature_5_type,feature_5_mean,feature_5_std,feature_6,feature_6_type,feature_6_mean,feature_6_std,feature_7,feature_7_type,feature_7_mean,feature_7_std
50.79072209234041,uniform,49.85684610199333,28.846495259758306,23.05024629960419,exponential,18.764329723224648,19.252828875902093,32.542007524182885,bimodal,45.333680369748656,22.4399468737806,33.153736841014684,lognormal,52.119696540455244,51.842871700830266,58.82901589505233,beta,42.896050770238965,12.104143196653373,31.941310158236643,gamma,33.7525048295299,14.379864376882834,14.505000358122722,chiSquared,18.920258011283682,13.82949931690853,9.123534146191052,weibull,29.253358878606594,19.94756435424934
27.72523055710777,uniform,49.85684610199333,28.846495259758306,107.33795778327857,exponential,18.764329723224648,19.252828875902093,79.13393461731411,bimodal,45.333680369748656,22.4399468737806,93.37118270545331,lognormal,52.119696540455244,51.842871700830266,42.91745148249951,beta,42.896050770238965,12.104143196653373,27.902072630837324,gamma,33.7525048295299,14.379864376882834,22.274282624093892,chiSquared,18.920258011283682,13.82949931690853,24.660207891980008,weibull,29.253358878606594,19.94756435424934
95.30097779141106,uniform,49.85684610199333,28.846495259758306,18.874030554290428,exponential,18.764329723224648,19.252828875902093,81.36711883610555,bimodal,45.333680369748656,22.4399468737806,7.97535856908044,lognormal,52.119696540455244,51.842871700830266,53.89856382633459,beta,42.896050770238965,12.104143196653373,44.40881551014926,gamma,33.7525048295299,14.379864376882834,32.18993893462252,chiSquared,18.920258011283682,13.82949931690853,54.757490421100826,weibull,29.253358878606594,19.94756435424934
61.63939894349255,uniform,49.85684610199333,28.846495259758306,6.401589018237295,exponential,18.764329723224648,19.252828875902093,71.05852399917131,bimodal,45.333680369748656,22.4399468737806,108.18023793751357,lognormal,52.119696540455244,51.842871700830266,54.39092442931518,beta,42.896050770238965,12.104143196653373,29.603428112186943,gamma,33.7525048295299,14.379864376882834,10.271712315912186,chiSquared,18.920258011283682,13.82949931690853,10.795499485204303,weibull,29.253358878606594,19.94756435424934
11.098305483391158,uniform,49.85684610199333,28.846495259758306,39.82274792120983,exponential,18.764329723224648,19.252828875902093,72.77134687364106,bimodal,45.333680369748656,22.4399468737806,114.96493474340055,lognormal,52.119696540455244,51.842871700830266,42.39884117868844,beta,42.896050770238965,12.104143196653373,34.93337865180824,gamma,33.7525048295299,14.379864376882834,41.114286003803606,chiSquared,18.920258011283682,13.82949931690853,51.108095294056135,weibull,29.253358878606594,19.94756435424934
29.702365210442494,uniform,49.85684610199333,28.846495259758306,20.208862406908302,exponential,18.764329723224648,19.252828875902093,56.85584202907924,bimodal,45.333680369748656,22.4399468737806,60.08259798505949,lognormal,52.119696540455244,51.842871700830266,26.186798951960256,beta,42.896050770238965,12.104143196653373,23.529583441914426,gamma,33.7525048295299,14.379864376882834,19.03549965642332,chiSquared,18.920258011283682,13.82949931690853,42.58275832550863,weibull,29.253358878606594,19.94756435424934
99.1202857097008,uniform,49.85684610199333,28.846495259758306,8.817619210413504,exponential,18.764329723224648,19.252828875902093,46.59645289058811,bimodal,45.333680369748656,22.4399468737806,36.39793888742715,lognormal,52.119696540455244,51.842871700830266,28.135825973777568,beta,42.896050770238965,12.104143196653373,22.8992471001009,gamma,33.7525048295299,14.379864376882834,54.73207214398301,chiSquared,18.920258011283682,13.82949931690853,4.1554642532672,weibull,29.253358878606594,19.94756435424934
37.26073629358629,uniform,49.85684610199333,28.846495259758306,4.296394254831374,exponential,18.764329723224648,19.252828875902093,23.194002952170603,bimodal,45.333680369748656,22.4399468737806,68.05185049997638,lognormal,52.119696540455244,51.842871700830266,45.46126194445518,beta,42.896050770238965,12.104143196653373,39.81607740132448,gamma,33.7525048295299,14.379864376882834,33.153391805836435,chiSquared,18.920258011283682,13.82949931690853,94.4082305751042,weibull,29.253358878606594,19.94756435424934
2.809202902647734,uniform,49.85684610199333,28.846495259758306,74.2735643140488,exponential,18.764329723224648,19.252828875902093,23.900420528357486,bimodal,45.333680369748656,22.4399468737806,212.88286407534696,lognormal,52.119696540455244,51.842871700830266,16.265026815896114,beta,42.896050770238965,12.104143196653373,46.294977572027506,gamma,33.7525048295299,14.379864376882834,26.194713346440082,chiSquared,18.920258011283682,13.82949931690853,18.247159521400896,weibull,29.253358878606594,19.94756435424934
97.88253009689258,uniform,49.85684610199333,28.846495259758306,74.89997075673173,exponential,18.764329723224648,19.252828875902093,29.036301014725,bimodal,45.333680369748656,22.4399468737806,15.67856736360067,lognormal,52.119696540455244,51.842871700830266,11.793509163263913,beta,42.896050770238965,12.104143196653373,23.47878261186151,gamma,33.7525048295299,14.379864376882834,6.0115415432682475,chiSquared,18.920258011283682,13.82949931690853,2.35401051460083,weibull,29.253358878606594,19.94756435424934
33.185922724515834,uniform,49.85684610199333,28.846495259758306,4.877767270294153,exponential,18.764329723224648,19.252828875902093,71.32605215885798,bimodal,45.333680369748656,22.4399468737806,9.845429565617563,lognormal,52.119696540455244,51.842871700830266,55.11333799019427,beta,42.896050770238965,12.104143196653373,49.48102288520394,gamma,33.7525048295299,14.379864376882834,5.52371872016718,chiSquared,18.920258011283682,13.82949931690853,33.343954657892425,weibull,29.253358878606594,19.94756435424934
57.290137836484675,uniform,49.85684610199333,28.846495259758306,17.21474887297882,exponential,18.764329723224648,19.252828875902093,51.262775798498936,bimodal,45.333680369748656,22.4399468737806,80.75454700131573,lognormal,52.119696540455244,51.842871700830266,43.352161399709956,beta,42.896050770238965,12.104143196653373,16.04021510352933,gamma,33.7525048295299,14.379864376882834,13.739652807282585,chiSquared,18.920258011283682,13.82949931690853,5.502722699072256,weibull,29.253358878606594,19.94756435424934
50.50878738302408,uniform,49.85684610199333,28.846495259758306,26.88029681235495,exponential,18.764329723224648,19.252828875902093,20.88436630283258,bimodal,45.333680369748656,22.4399468737806,24.720825847362764,lognormal,52.119696540455244,51.842871700830266,38.43836062303029,beta,42.896050770238965,12.104143196653373,63.8413408715138,gamma,33.7525048295299,14.379864376882834,34.550126423345084,chiSquared,18.920258011283682,13.82949931690853,43.19893999487871,weibull,29.253358878606594,19.94756435424934
37.09685273881212,uniform,49.85684610199333,28.846495259758306,10.870293678293542,exponential,18.764329723224648,19.252828875902093,29.105678921417283,bimodal,45.333680369748656,22.4399468737806,53.55757979075173,lognormal,52.119696540455244,51.842871700830266,53.15388497483223,beta,42.896050770238965,12.104143196653373,21.80315268005575,gamma,33.7525048295299,14.379864376882834,1.7548002361068373,chiSquared,18.920258011283682,13.82949931690853,10.633146187849665,weibull,29.253358878606594,19.94756435424934
30.69094543176496,uniform,49.85684610199333,28.846495259758306,8.757483710437278,exponential,18.764329723224648,19.252828875902093,67.61071166841543,bimodal,45.333680369748656,22.4399468737806,16.668824048121344,lognormal,52.119696540455244,51.842871700830266,49.78936367174913,beta,42.896050770238965,12.104143196653373,45.008703396439245,gamma,33.7525048295299,14.379864376882834,3.9126486795467317,chiSquared,18.920258011283682,13.82949931690853,22.688796743562293,weibull,29.253358878606594,19.94756435424934
39.21963630746256,uniform,49.85684610199333,28.846495259758306,4.951256613260821,exponential,18.764329723224648,19.252828875902093,33.7607980292601,bimodal,45.333680369748656,22.4399468737806,70.51076101056921,lognormal,52.119696540455244,51.842871700830266,26.535873860995046,beta,42.896050770238965,12.104143196653373,45.83801604943357,gamma,33.7525048295299,14.379864376882834,37.30084488183154,chiSquared,18.920258011283682,13.82949931690853,9.734153879931625,weibull,29.253358878606594,19.94756435424934
41.59764053976526,uniform,49.85684610199333,28.846495259758306,40.64678591249397,exponential,18.764329723224648,19.252828875902093,39.1069365936858,bimodal,45.333680369748656,22.4399468737806,32.26774260118115,lognormal,52.119696540455244,51.842871700830266,20.227071638541574,beta,42.896050770238965,12.104143196653373,53.792757500554735,gamma,33.7525048295299,14.379864376882834,3.8323740069098013,chiSquared,18.920258011283682,13.82949931690853,42.14487399139597,weibull,29.253358878606594,19.94756435424934
74.52340632605885,uniform,49.85684610199333,28.846495259758306,2.9041120709928094,exponential,18.764329723224648,19.252828875902093,32.217013503754615,bimodal,45.333680369748656,22.4399468737806,9.936483729348065,lognormal,52.119696540455244,51.842871700830266,52.09898831495001,beta,42.896050770238965,12.104143196653373,25.925805691366243,gamma,33.7525048295299,14.379864376882834,2.4739335759353596,chiSquared,18.920258011283682,13.82949931690853,31.611685350137844,weibull,29.253358878606594,19.94756435424934
12.245944957417054,uniform,49.85684610199333,28.846495259758306,8.765457633912819,exponential,18.764329723224648,19.252828875902093,26.053036995204064,bimodal,45.333680369748656,22.4399468737806,34.73282186166128,lognormal,52.119696540455244,51.842871700830266,43.18738784818641,beta,42.896050770238965,12.104143196653373,34.111934731051,gamma,33.7525048295299,14.379864376882834,11.275051195112852,chiSquared,18.920258011283682,13.82949931690853,24.23404219328633,weibull,29.253358878606594,19.94756435424934
54.59288540482472,uniform,49.85684610199333,28.846495259758306,16.011710237656533,exponential,18.764329723224648,19.252828875902093,18.926636316640405,bimodal,45.333680369748656,22.4399468737806,34.648891147653636,lognormal,52.119696540455244,51.842871700830266,50.13009301386675,beta,42.896050770238965,12.104143196653373,68.69966759127539,gamma,33.7525048295299,14.379864376882834,13.156672916815836,chiSquared,18.920258011283682,13.82949931690853,8.146957166884095,weibull,29.253358878606594,19.94756435424934
2.633916318853491,uniform,49.85684610199333,28.846495259758306,26.44248508783956,exponential,18.764329723224648,19.252828875902093,24.912989458051033,bimodal,45.333680369748656,22.4399468737806,36.15847060444025,lognormal,52.119696540455244,51.842871700830266,16.674782318670623,beta,42.896050770238965,12.104143196653373,75.42369249355629,gamma,33.7525048295299,14.379864376882834,11.217567099174111,chiSquared,18.920258011283682,13.82949931690853,17.776364774002257,weibull,29.253358878606594,19.94756435424934
47.66237561564801,uniform,49.85684610199333,28.846495259758306,14.710990894681736,exponential,18.764329723224648,19.252828875902093,21.229783673284288,bimodal,45.333680369748656,22.4399468737806,40.91127236552322,lognormal,52.119696540455244,51.842871700830266,32.45573558715871,beta,42.896050770238965,12.104143196653373,34.19586667769743,gamma,33.7525048295299,14.379864376882834,22.565415773460128,chiSquared,18.920258011283682,13.82949931690853,22.582338064142714,weibull,29.253358878606594,19.94756435424934
17.835795542926714,uniform,49.85684610199333,28.846495259758306,2.824947187703171,exponential,18.764329723224648,19.252828875902093,12.88896166629186,bimodal,45.333680369748656,22.4399468737806,14.223695407251,lognormal,52.119696540455244,51.842871700830266,48.911867693042325,beta,42.896050770238965,12.104143196653373,24.086613820113968,gamma,33.7525048295299,14.379864376882834,22.09365984384611,chiSquared,18.920258011283682,13.82949931690853,58.16025496534305,weibull,29.253358878606594,19.94756435424934
18.511276261700804,uniform,49.85684610199333,28.846495259758306,14.457293928698174,exponential,18.764329723224648,19.252828875902093,33.03972186064013,bimodal,45.333680369748656,22.4399468737806,97.35260264610095,lognormal,52.119696540455244,51.842871700830266,15.12063553314169,beta,42.896050770238965,12.104143196653373,22.16851639948927,gamma,33.7525048295299,14.379864376882834,16.72183871529441,chiSquared,18.920258011283682,13.82949931690853,56.72073058460057,weibull,29.253358878606594,19.94756435424934
8.829479731212231,uniform,49.85684610199333,28.846495259758306,6.2665871680110605,exponential,18.764329723224648,19.252828875902093,38.15477173202727,bimodal,45.333680369748656,22.4399468737806,85.54382263809325,lognormal,52.119696540455244,51.842871700830266,38.48743869386025,beta,42.896050770238965,12.104143196653373,57.98248978554856,gamma,33.7525048295299,14.379864376882834,2.850925761417801,chiSquared,18.920258011283682,13.82949931690853,27.77024560993928,weibull,29.253358878606594,19.94756435424934
36.431292688312375,uniform,49.85684610199333,28.846495259758306,3.4477286798870854,exponential,18.764329723224648,19.252828875902093,32.75644561488291,bimodal,45.333680369748656,22.4399468737806,13.036520432099703,lognormal,52.119696540455244,51.842871700830266,50.35760540796153,beta,42.896050770238965,12.104143196653373,9.627818786626365,gamma,33.7525048295299,14.379864376882834,19.64196513729846,chiSquared,18.920258011283682,13.82949931690853,15.928971120715657,weibull,29.253358878606594,19.94756435424934
85.17350905592687,uniform,49.85684610199333,28.846495259758306,3.478185114297635,exponential,18.764329723224648,19.252828875902093,47.65751443500859,bimodal,45.333680369748656,22.4399468737806,39.461943387837614,lognormal,52.119696540455244,51.842871700830266,24.03023856996023,beta,42.896050770238965,12.104143196653373,21.327015723989817,gamma,33.7525048295299,14.379864376882834,14.497399685594994,chiSquared,18.920258011283682,13.82949931690853,7.577329740833328,weibull,29.253358878606594,19.94756435424934
40.31047639080393,uniform,49.85684610199333,28.846495259758306,15.954537470479874,exponential,18.764329723224648,19.252828875902093,50.896563929318816,bimodal,45.333680369748656,22.4399468737806,61.65457998465365,lognormal,52.119696540455244,51.842871700830266,49.81002469778221,beta,42.896050770238965,12.104143196653373,73.81720259187671,gamma,33.7525048295299,14.379864376882834,5.972637295643024,chiSquared,18.920258011283682,13.82949931690853,34.655017403910854,weibull,29.253358878606594,19.94756435424934
89.09032114930604,uniform,49.85684610199333,28.846495259758306,0.7556441130952419,exponential,18.764329723224648,19.252828875902093,36.30972648711326,bimodal,45.333680369748656,22.4399468737806,8.3310254673628,lognormal,52.119696540455244,51.842871700830266,46.603764004014664,beta,42.896050770238965,12.104143196653373,19.435199524022526,gamma,33.7525048295299,14.379864376882834,21.749556063746116,chiSquared,18.920258011283682,13.82949931690853,16.88064130701704,weibull,29.253358878606594,19.94756435424934
89.93267610582818,uniform,49.85684610199333,28.846495259758306,33.623592792340524,exponential,18.764329723224648,19.252828875902093,65.37345826294646,bimodal,45.333680369748656,22.4399468737806,64.26683820508559,lognormal,52.119696540455244,51.842871700830266,50.89230647151467,beta,42.896050770238965,12.104143196653373,48.480908010077684,gamma,33.7525048295299,14.379864376882834,10.087875341303818,chiSquared,18.920258011283682,13.82949931690853,1.309819725332959,weibull,29.253358878606594,19.94756435424934
8.990233887796272,uniform,49.85684610199333,28.846495259758306,2.105022821520266,exponential,18.764329723224648,19.252828875902093,41.736449602529675,bimodal,45.333680369748656,22.4399468737806,20.450109046396157,lognormal,52.119696540455244,51.842871700830266,67.70047669615889,beta,42.896050770238965,12.104143196653373,60.81537116446623,gamma,33.7525048295299,14.379864376882834,27.027520485054552,chiSquared,18.920258011283682,13.82949931690853,43.777173769274285,weibull,29.253358878606594,19.94756435424934
46.526410838680256,uniform,49.85684610199333,28.846495259758306,5.531770421705837,exponential,18.764329723224648,19.252828875902093,16.623278383247428,bimodal,45.333680369748656,22.4399468737806,58.30517905952775,lognormal,52.119696540455244,51.842871700830266,35.98240124115908,beta,42.896050770238965,12.104143196653373,24.34825527690437,gamma,33.7525048295299,14.379864376882834,19.651798987220165,chiSquared,18.920258011283682,13.82949931690853,28.002247070853954,weibull,29.253358878606594,19.94756435424934
75.0101162270681,uniform,49.85684610199333,28.846495259758306,0.5239482823364889,exponential,18.764329723224648,19.252828875902093,29.545166024200363,bimodal,45.333680369748656,22.4399468737806,147.49183070486467,lognormal,52.119696540455244,51.842871700830266,47.49715571342337,beta,42.896050770238965,12.104143196653373,34.21141548398083,gamma,33.7525048295299,14.379864376882834,21.63453452321026,chiSquared,18.920258011283682,13.82949931690853,35.95296979954763,weibull,29.253358878606594,19.94756435424934
15.838816978395808,uniform,49.85684610199333,28.846495259758306,12.249191230008085,exponential,18.764329723224648,19.252828875902093,72.21224983989975,bimodal,45.333680369748656,22.4399468737806,27.9792891422882,lognormal,52.119696540455244,51.842871700830266,48.38525585684354,beta,42.896050770238965,12.104143196653373,46.25262526482153,gamma,33.7525048295299,14.379864376882834,21.153584448129095,chiSquared,18.920258011283682,13.82949931690853,19.42627739494228,weibull,29.253358878606594,19.94756435424934
63.046213239535376,uniform,49.85684610199333,28.846495259758306,17.419516686300142,exponential,18.764329723224648,19.252828875902093,23.554677399237065,bimodal,45.333680369748656,22.4399468737806,18.472443597851285,lognormal,52.119696540455244,51.842871700830266,43.78551443866384,beta,42.896050770238965,12.104143196653373,32.220366260634194,gamma,33.7525048295299,14.379864376882834,6.205353452659716,chiSquared,18.920258011283682,13.82949931690853,35.928714684532,weibull,29.253358878606594,19.94756435424934
46.8025986200862,uniform,49.85684610199333,28.846495259758306,7.550675991673172,exponential,18.764329723224648,19.252828875902093,30.306768171866143,bimodal,45.333680369748656,22.4399468737806,124.53364258057812,lognormal,52.119696540455244,51.842871700830266,20.787797261701332,beta,42.896050770238965,12.104143196653373,26.93206677489234,gamma,33.7525048295299,14.379864376882834,10.353962961342074,chiSquared,18.920258011283682,13.82949931690853,40.205277195187605,weibull,29.253358878606594,19.94756435424934
39.79829525651839,uniform,49.85684610199333,28.846495259758306,0.890112839105332,exponential,18.764329723224648,19.252828875902093,69.58660610984039,bimodal,45.333680369748656,22.4399468737806,15.946092395731858,lognormal,52.119696540455244,51.842871700830266,53.40456537578415,beta,42.896050770238965,12.104143196653373,16.755583617679974,gamma,33.7525048295299,14.379864376882834,23.67837964032386,chiSquared,18.920258011283682,13.82949931690853,6.0505865333698265,weibull,29.253358878606594,19.94756435424934
20.666436830794698,uniform,49.85684610199333,28.846495259758306,9.597410568124108,exponential,18.764329723224648,19.252828875902093,38.75078782446418,bimodal,45.333680369748656,22.4399468737806,250.29473917814227,lognormal,52.119696540455244,51.842871700830266,49.060665244235096,beta,42.896050770238965,12.104143196653373,31.307778747706866,gamma,33.7525048295299,14.379864376882834,29.06838690762281,chiSquared,18.920258011283682,13.82949931690853,21.343316827954713,weibull,29.253358878606594,19.94756435424934
78.18959224738174,uniform,49.85684610199333,28.846495259758306,20.269924208609744,exponential,18.764329723224648,19.252828875902093,39.15776851085121,bimodal,45.333680369748656,22.4399468737806,23.3676289472224,lognormal,52.119696540455244,51.842871700830266,58.30105548674606,beta,42.896050770238965,12.104143196653373,15.08540666608625,gamma,33.7525048295299,14.379864376882834,59.77723554788314,chiSquared,18.920258011283682,13.82949931690853,5.586199321239077,weibull,29.253358878606594,19.94756435424934
21.407232651302966,uniform,49.85684610199333,28.846495259758306,19.242170651604237,exponential,18.764329723224648,19.252828875902093,65.6716005711054,bimodal,45.333680369748656,22.4399468737806,73.25728152689594,lognormal,52.119696540455244,51.842871700830266,16.90975413206745,beta,42.896050770238965,12.104143196653373,14.696783679512798,gamma,33.7525048295299,14.379864376882834,23.509941168046783,chiSquared,18.920258011283682,13.82949931690853,21.915263327067,weibull,29.253358878606594,19.94756435424934
43.33095614511701,uniform,49.85684610199333,28.846495259758306,4.246523607182403,exponential,18.764329723224648,19.252828875902093,73.56396652208292,bimodal,45.333680369748656,22.4399468737806,29.755210345458444,lognormal,52.119696540455244,51.842871700830266,42.78956049365977,beta,42.896050770238965,12.104143196653373,38.88929898083999,gamma,33.7525048295299,14.379864376882834,29.38991172131763,chiSquared,18.920258011283682,13.82949931690853,60.01557641487272,weibull,29.253358878606594,19.94756435424934
16.468245505413027,uniform,49.85684610199333,28.846495259758306,5.223338020566412,exponential,18.764329723224648,19.252828875902093,34.97391484638793,bimodal,45.333680369748656,22.4399468737806,25.668475243623668,lognormal,52.119696540455244,51.842871700830266,41.64363799422562,beta,42.896050770238965,12.104143196653373,41.19307370091811,gamma,33.7525048295299,14.379864376882834,10.350824918760635,chiSquared,18.920258011283682,13.82949931690853,2.480783785601255,weibull,29.253358878606594,19.94756435424934
57.762831454613384,uniform,49.85684610199333,28.846495259758306,1.9237278107134639,exponential,18.764329723224648,19.252828875902093,67.91698864100927,bimodal,45.333680369748656,22.4399468737806,20.209077057667113,lognormal,52.119696540455244,51.842871700830266,33.92449847839359,beta,42.896050770238965,12.104143196653373,38.74199597483567,gamma,33.7525048295299,14.379864376882834,14.849572535561876,chiSquared,18.920258011283682,13.82949931690853,50.36931044934663,weibull,29.253358878606594,19.94756435424934
47.99368980074649,uniform,49.85684610199333,28.846495259758306,9.08905713654342,exponential,18.764329723224648,19.252828875902093,24.138018371056578,bimodal,45.333680369748656,22.4399468737806,34.765786411299075,lognormal,52.119696540455244,51.842871700830266,42.134365266307945,beta,42.896050770238965,12.104143196653373,43.616717157245056,gamma,33.7525048295299,14.379864376882834,13.530987038693297,chiSquared,18.920258011283682,13.82949931690853,6.801441992453159,weibull,29.253358878606594,19.94756435424934
62.31968011044147,uniform,49.85684610199333,28.846495259758306,13.86868302485716,exponential,18.764329723224648,19.252828875902093,86.97923974231651,bimodal,45.333680369748656,22.4399468737806,16.83242613768379,lognormal,52.119696540455244,51.842871700830266,41.883246113276726,beta,42.896050770238965,12.104143196653373,23.52776301671795,gamma,33.7525048295299,14.379864376882834,16.86213446877856,chiSquared,18.920258011283682,13.82949931690853,22.39521462326734,weibull,29.253358878606594,19.94756435424934
8.8665609168601,uniform,49.85684610199333,28.846495259758306,36.49598274230448,exponential,18.764329723224648,19.252828875902093,22.943290264081348,bimodal,45.333680369748656,22.4399468737806,25.121545230090387,lognormal,52.119696540455244,51.842871700830266,41.928185666706305,beta,42.896050770238965,12.104143196653373,39.38785599249954,gamma,33.7525048295299,14.379864376882834,46.77479571595815,chiSquared,18.920258011283682,13.82949931690853,20.014223836677736,weibull,29.253358878606594,19.94756435424934
95.20139375997815,uniform,49.85684610199333,28.846495259758306,2.1102790050481115,exponential,18.764329723224648,19.252828875902093,64.14356909579531,bimodal,45.333680369748656,22.4399468737806,55.58965317856621,lognormal,52.119696540455244,51.842871700830266,50.284835847928086,beta,42.896050770238965,12.104143196653373,24.519538835397967,gamma,33.7525048295299,14.379864376882834,16.64098102400581,chiSquared,18.920258011283682,13.82949931690853,6.568640846333312,weibull,29.253358878606594,19.94756435424934
86.94985308404947,uniform,49.85684610199333,28.846495259758306,3.486204585945333,exponential,18.764329723224648,19.252828875902093,46.44966768070255,bimodal,45.333680369748656,22.4399468737806,227.13549359874148,lognormal,52.119696540455244,51.842871700830266,47.97087615840616,beta,42.896050770238965,12.104143196653373,29.0915251275392,gamma,33.7525048295299,14.379864376882834,14.38025025698009,chiSquared,18.920258011283682,13.82949931690853,31.366077877212415,weibull,29.253358878606594,19.94756435424934
56.818476593029665,uniform,49.85684610199333,28.846495259758306,18.080377990969623,exponential,18.764329723224648,19.252828875902093,16.50837233967602,bimodal,45.333680369748656,22.4399468737806,12.277342802888942,lognormal,52.119696540455244,51.842871700830266,44.57238122628348,beta,42.896050770238965,12.104143196653373,29.27360122282103,gamma,33.7525048295299,14.379864376882834,27.150854492439613,chiSquared,18.920258011283682,13.82949931690853,21.47300392669019,weibull,29.253358878606594,19.94756435424934
